# Game: 対魔忍RPG (Code: taimaninrpg)
category_name,reading,word,description
人名,どろれす,ドロレス,
人名,なかつじあいす,中辻あいす,
人名,なかもりななか,仲森奈々華,
人名,ながぬまみつる,長沼美蔓,
人名,なぎさのまおうむすめかくせいりりむ,【渚の魔王娘】覚醒リリム,
人名,なぎりいんりょう,百鬼院嶺,
人名,なたりーふれっちゃー,ナタリー・フレッチャー,
人名,なつ☆もーどかりんぶらんふぉーど,【夏☆モード】カリン・ブランフォード,
人名,なつのうみがよんでるいばみなみ,【夏の海が呼んでる】伊庭美南,
人名,なつのおんなきょうしこうさかしずる,【夏の女教師】高坂静流,
人名,なつのひゃくにんぎりれーべさふりー,【夏の百人斬り】レーベ・サフリー,
人名,なつのまめなどら,【夏の魔眼】ナドラ,
人名,なつふくししむらころ,【夏服】死々村孤路,
人名,なつまつりくろーんあさぎ,【夏祭り】クローンアサギ,
人名,なでぃあ,ナディア,
人名,などら,ナドラ,
人名,ななせまい,七瀬舞,
人名,なみぎわのまどろみえれーな,【波際のまどろみ】エレーナ,
人名,なみぎわろーずせるゔぃあろーざまりー,【波際ローズ】セルヴィア・ローザマリー,
人名,なみぎわろーずせるヴぃあろーざまりー,【波際ローズ】セルヴィア・ローザマリー,
人名,なみにただようようにろーしぃもちもい,【波に漂うように】ローシィ・モチモイ,
人名,なんばー16そにあ,NO.16ソニア,
人名,なーさら,ナーサラ,
人名,なーすいたちかりな,【ナースいたち】カリナ,
人名,にしゃがいざ,二車骸佐,
人名,にちょうけんじゅうのはなよめあいなうぃんちぇすたー,【二丁拳銃の花嫁】アイナ・ウィンチェスター,
人名,にゅーいやーれてぃしあ,【ニューイヤー】レティシア,
人名,ぬくぬくひきこもりどろれす,【ぬくぬく引きこもり】ドロレス,
人名,ぬれしつやはなこうさかしずる,【濡れし艶花】高坂静流,
人名,ねいてぃぶかかおえるしーももあ,【ネイティブカカオ】エルシー・モモア,
人名,ねこみみめいどくらくる,【猫耳メイド】クラクル,
人名,ねっけつびーちなかもりななか,【熱血ビーチ】仲森奈々華,
人名,のぞまぬきゅうかれーべさふりー,【望まぬ休暇】レーベ・サフリー,
人名,のろれしびじょかてじな,【呪われし美女】カテジナ,
人名,はうえらゔぃんせんす,ハウエラ・ヴィンセンス,
人名,はうえらヴぃんせんす,ハウエラ・ヴィンセンス,
人名,はがくれまちこ,葉隠真千子,
人名,はこいりちょこじんせいあじえもりた,【箱入りチョコ（人生味）】エモリタ,
人名,はざまだきりの,間田霧乃,
人名,はじゃまきゅうはすまれいこ,【破邪魔弓】蓮魔零子,
人名,はすまれいこ,蓮魔零子,
人名,はつぞらふぇりしあ,【初空】フェリシア,
人名,はつもうでのまじょりりす,【初詣の魔女】リリス,
人名,はづき,葉月,
人名,はとりしづか,羽鳥志津香,
人名,はとりせいしゅう,葉取星舟,
人名,はなむすびはなみのりかごもりざくろ,【花結び花実り】花護守ざくろ,
人名,はなよめひしょふうまさいか,【花嫁秘書】ふうま災禍,
人名,はなよめめいどゆーりや,【花嫁メイド】ユーリヤ,
人名,はなよめようこぶりじっと,【花嫁妖狐】ブリジット,
人名,はまべのこいしいしかわあむ,【浜辺の小石】石川あむ,
人名,はまべのすいぎょくゆりひすい,【浜辺の翠玉】由利翡翠,
人名,はまべのすずかぜほしのみづき,【浜辺の涼風】星乃深月,
人名,はまべのねこくらくる,【浜辺の猫】クラクル,
人名,はやかぜあやこ,疾風亜矢子,
人名,はやしざきみやこ,林崎宮子,
人名,はやみここね,速水心寧,
人名,はるのしんさくいがわさくら,【春の新作】井河さくら,
人名,はるのせんぷうしんがんじくれない,【春の旋風】心願寺紅,
人名,はれぎびじょいんぐりっど,【晴着美女】イングリッド,
人名,はろうぃんあいしゅうへびこ,【ハロウィン】相州蛇子,
人名,はろうぃんつづるきみこと,【ハロウィン】綴木みこと,
人名,はろうぃんないとしんがんじくれない,【ハロウィンナイト】心願寺紅,
人名,はろうぃんのけんじゃしゅゔぁりえ,【ハロウィンの賢者】シュヴァリエ,
人名,はろうぃんのけんじゃしゅヴぁりえ,【ハロウィンの賢者】シュヴァリエ,
人名,はろうぃんはいしんだぞちある,【ハロウィン配信だぞ☆】チアル,
人名,はろうぃんまいひめなでぃあ,【ハロウィン舞姫】ナディア,
人名,はろうぃんゔぁんぱいあおにさききらら,【ハロウィンヴァンパイア】鬼崎きらら,
人名,はろうぃんヴぁんぱいあおにさききらら,【ハロウィンヴァンパイア】鬼崎きらら,
人名,はんぶんかくせいあいしゅうへびこ,【半分覚醒】相州蛇子,
人名,ばくえんのぎゃるかみむらまいか,【爆炎のギャル】神村舞華,
人名,ばじりすくおぼろ,【バジリスク】朧,
人名,ばじりすくかげろう,【バジリスク】陽炎,
人名,ばじりすくくりあ,【バジリスク】クリア,
人名,ばじりすくこうがげんのすけ,【バジリスク】甲賀弦之介,
人名,ばじりすくさなだほむら,【バジリスク】眞田焔,
人名,ばにーあまみやしすい,【バニー】天宮紫水,
人名,ばにーかくせいりりむ,【バニー】覚醒リリム,
人名,ばにーかみむらまいか,【バニー】神村舞華,
人名,ばにーせんぱいおにさききらら,【バニー先輩】鬼崎きらら,
人名,ばにーとらっぷとらじろー,【バニートラップ】トラジロー,
人名,ばにーふぁんたすま,【バニー】ファンタスマ,
人名,ばららいか,バラライカ,
人名,ばるぶるばる,バルブルバル,
人名,ばれんたいんあまみやしすい,【バレンタイン】天宮紫水,
人名,ばれんたいんくろーんあさぎ,【バレンタイン】クローンアサギ,
人名,ばれんたいんこうかわあすか,【バレンタイン】甲河アスカ,
人名,ばれんたいんまいかねえさん,【バレンタイン】舞華姐さん,
人名,ばんかげっこうほまれなお,【晩夏月光】穂稀なお,
人名,ばんこういんまんげ,萬光院万華,
人名,ぱーてぃかめんのたいまにん,【パーティ】仮面の対魔忍,
人名,ぱーてぃーらびっともちづきうな,【パーティーラビット】望月卯奈,
人名,ぱーぷるでびるやつむらさき,【パープルデビル】八津紫,
人名,ひかみきらら,氷神きらら,
人名,ひがんにさけふうまあき,【彼岸に咲け】ふうま亜希,
人名,ひさしげなな,久重ナナ,
人名,ひしょうすいそうゆりひすい,【翡翔翠装】由利翡翠,
人名,ひしょくのしっぷうゆりひすい,【翡色の疾風】由利翡翠,
人名,ひとこいしむまみすてぃ,【人恋し夢魔】ミスティ,
人名,ひのでひまり,日ノ出陽葵,
人名,ひむろかれん,氷室花蓮,
人名,ひゃっかりょうらんりーな,【百花繚嵐】リーナ,
人名,びたーあんどすいーとゆふぃあんどそふぃ,【ビター＆スイート】ユフィ＆ソフィ,
人名,びびぶらっど,ビビ・ブラッド,
人名,びるゔぁ,ビルヴァ,
人名,びるヴぁ,ビルヴァ,
人名,びんわんひしょいんぐりっど,【敏腕秘書】イングリッド,
人名,びーちうぉりあーどなばろうず,【ビーチウォリアー】ドナ・バロウズ,
人名,びーちなひとづまみずきしらぬい,【ビーチな人妻】水城不知火,
人名,びーちのじょていいんぐりっど,【ビーチの女帝】イングリッド,
人名,びーちのゆうとうせいいそざきいのり,【ビーチの優等生】磯咲伊紀,
人名,ふぁうすと,ファウスト,
人名,ふぁりーら,ファリーラ,
人名,ふぁんたすま,ファンタスマ,
人名,ふうじゅしょうぞくかてじな,【封呪装束】カテジナ,
人名,ふうじんあすかあんどらいじんゆきかぜ,風神アスカ＆雷神ゆきかぜ,
人名,ふうまあき,ふうま亜希,
人名,ふうまあまね,ふうま天音,
人名,ふうまこたろう,ふうま小太郎,
人名,ふうまさいか,ふうま災禍,
人名,ふうまときこ,ふうま時子,
人名,ふうままわり,ふうま廻,
人名,ふぇりしあ,フェリシア,
人名,ふぇるま,フェルマ,
人名,ふぇんりる,フェンリル,
人名,ふぉるしあ,フォルシア,
人名,ふじみねあすか,藤嶺明華,
人名,ふたごのおにむすめゆふぃあんどそふぃ,【双子の鬼娘】ユフィ＆ソフィ,
人名,ふたたびけんざんじぇねらるはろうぃんるね,【再び見参！】ジェネラルハロウィン・ルネ,
人名,ふたばりりーらむせす,双葉・リリー・ラムセス,
人名,ふとうふくつのばんせいへいへいしっぽうやえ,【不撓不屈の万聖兵】七宝八重,
人名,ふめつのじゃえんいんぐりっど,【不滅の邪炎】イングリッド,
人名,ふゆつきくるり,冬月くるり,
人名,ふらっぐだんさーなでぃあ,【フラッグダンサー】ナディア,
人名,ふらふらむすめなーさら,【フラフラ娘】ナーサラ,
人名,ふらむらむ,フラム・ラム,
人名,ふらんしす,フランシス,
人名,ふるそうびいがわあさぎ,【フル装備】井河アサギ,
人名,ふろすと,フロスト,
人名,ふろんとらいんまーがれっとりどりー,【フロントライン】マーガレット・リドリー,
人名,ふろーずんでびるしみずかんな,【フローズンデビル】清水神流,
人名,ぶいあるてみすえー66るーな,【V-アルテミス】A-66・ルーナ,
人名,ぶいでぃーはいしんかけはらたかおみ,【VD配信】掛原鷹臣,
人名,ぶいでぃーらっぴんぐみりあむ,【VDラッピング】ミリアム,
人名,ぶきよううぇでぃんぐさくかなめ,【不器用ウェディング】佐久かなめ,
人名,ぶらっくらぐーんししむらころ,【BLACK LAGOON】死々村孤路,
人名,ぶらっくらぐーんしんがんじくれない,【BLACK LAGOON】心願寺紅,
人名,ぶりじっと,ブリジット,
人名,ぶりゅんひるど,ブリュンヒルド,
人名,ぷてぃか,プティカ,
人名,ぷりてぃろーずせるゔぃあろーざまりー,【プリティローズ】セルヴィア・ローザマリー,
人名,ぷりーすてすしーぷえれーな,【プリーステスシープ】エレーナ,
人名,ぷーるさいどみすとれすれてぃしあ,【プールサイドミストレス】レティシア,
人名,ぺりっと,ペリット,
人名,ほうふくむすめさやねお,【報復娘】沙耶NEO,
人名,ほうようばれんたいんふうまさいか,【抱擁バレンタイン】ふうま災禍,
人名,ほしづきよかめんのたいまにん,【星月夜】仮面の対魔忍,
人名,ほしのみつき,星乃深月,
人名,ほっとちょこめるしー,【ホットチョコ】メルシー,
人名,ほのおのくりすますさなだほむら,【炎のクリスマス】眞田焔,
人名,ほまれなお,穂稀なお,
人名,ほんぽうねこむすめくらくる,【奔放猫娘】クラクル,
人名,ほーたいいたちかりな,【ほーたいいたち】カリナ,
人名,ぼせいのはつゆめふぁりーら,【母性の初夢】ファリーラ,
人名,ぼんどまりあ,盆戸麻里亜,
人名,ぽいぷか,ポイプカ,
人名,ぽすとあぽかりぷすなーさら,【ポストアポカリプス】ナーサラ,
人名,ぽんぽこばにーしがらきまめ,【ぽんぽこバニー？】信楽まめ,
人名,まいかねえさん,舞華姐さん,
人名,まえんぐんしふゆつきくるり,【魔炎軍師】冬月くるり,
人名,まきしまあやめ,槇島あやめ,
人名,まじょだってくりすますりりす,【魔女だってクリスマス】リリス,
人名,まじんへびこさま,魔神蛇子さま,
人名,ますくどふぉーむしじまむぎ,【マスクドフォーム】詩嶋麦,
人名,まつりしょうぞくふうまあき,【祭り装束】ふうま亜希,
人名,まつりのあとなでぃあ,【祭りの後】ナディア,
人名,まなつのがんたいあいなうぃんちぇすたー,【真夏の眼帯】アイナ・ウィンチェスター,
人名,まなつのびじょあすかあんどきららせんぱい,【真夏の美女】アスカ＆きらら先輩,
人名,まほうしょうじょここあらぴゅせる,【魔（法少）女】ココア・ラピュセル,
人名,まやこーでりあ,マヤ・コーデリア,
人名,まりかくりしゅな,マリカ・クリシュナ,
人名,まりしゅりょう,まり首領,
人名,まるーでる,マルーデル,
人名,まーがれっとりどりー,マーガレット・リドリー,
人名,みかげこうめ,御影小梅,
人名,みかみちづ,魅神千都,
人名,みくりやおくみのり,御厨屋みのり,
人名,みすとれすこうづきさな,【ミストレス】上月佐那,
人名,みすとれすめいどれてぃしあ,【ミストレスメイド】レティシア,
人名,みずきけのいそうろうくりあ,【水城家の居候】クリア,
人名,みずきしらぬい,水城不知火,
人名,みずきゆきかぜ,水城ゆきかぜ,
人名,みずぎあきやまりんこ,【水着】秋山凜子,
人名,みずぎうえはらしかのすけ,【水着】上原鹿之助,
人名,みずぎおとなゆきかぜ,【水着】大人ゆきかぜ,
人名,みずぎこうけつきょうかーら,【水着】紅血卿カーラ,
人名,みずぎじんがいのおりょう,【水着】人外のお諒,
人名,みずぎだいどうじなみ,【水着】大道寺なみ,
人名,みずぎのごえいまりかくりしゅな,【水着の護衛】マリカ・クリシュナ,
人名,みずぎのりゅうむすめたつみやはいり,【水着の竜娘】竜宮ハイリ,
人名,みずぎらぐなろく,【水着】ラグナロク,
人名,みずべのこくえんむらくもいぶき,【水辺の黒煙】叢雲いぶき,
人名,みずべのようせいさりーろばーつ,【水辺の妖精】サリー・ロバーツ,
人名,みっどないとぷーるいがわあさぎ,【ミッドナイトプール】井河アサギ,
人名,みなかみちか,水上千歌,
人名,みなぎえいは,観凪エイハ,
人名,みなさき,ミナサキ,
人名,みなせもみじ,皆瀬もみじ,
人名,みにすかさんたせんせいつしまゆきこ,【ミニスカサンタ先生】津島優紀子,
人名,みぶちゆうれん,三淵夕恋,
人名,みゅるぬ,ミュルヌ,
人名,みよしうらは,三吉うらは,
人名,みらいあすか,未来アスカ,
人名,みらいせんきまやこーでりあ,【未来戦姫】マヤ・コーデリア,
人名,みらいほうこうZEROむらさき,【未来彷徨】ZERO紫,
人名,みらべるべる,ミラベル・ベル,
人名,みらんだくろーぜっと,ミランダ・クローゼット,
人名,みりあむ,ミリアム,
人名,みれいゆ,ミレイユ,
人名,みわくのまなざしゆーり,【魅惑の眼差し】ユーリ,
人名,みんてぃすいーときしらてぃくーる,【ミンティスイート】騎士ラティクール,
人名,みーてぃあ,ミーティア,
人名,むしゃしゅぎょうかくせいりりむ,【武者修行】覚醒リリム,
人名,むじゃきむすめさやねお,【むじゃき娘】沙耶NEO,
人名,むちゅうのうさぎりりのーえ,【霧中の兎】リリノーエ,
人名,むとうまめついがわあさぎ,【無刀魔滅】井河アサギ,
人名,むらくもいぶき,叢雲いぶき,
人名,むらさきかがみ,ムラサキカガミ,
人名,むるしぇ,ムルシェ,
人名,めい,メイ,
人名,めいじゃー,メイジャー,
人名,めいどあどりーむみれいゆ,【メイド ア ドリーム】ミレイユ,
人名,めいどえれおのーる,【メイド】エレオノール,
人名,めいどすねーくれでぃ,【メイド】スネークレディ,
人名,めいやうるたうな,メイヤ・ウルタウナ,
人名,めかじろー,メカジロー,
人名,めがみにしゅくふくをじゅの,【女神に祝福を】ジュノ,
人名,めたるすとーむみらべるべる,【メタルストーム】ミラベル・ベル,
人名,めちゃばえはなよめやつしろももか,【めちゃ映え花嫁】八代桃香,
人名,めりぃ,メリィ,
人名,めりぃくりすますめりぃ,【メリィクリスマス】メリィ,
人名,めりくりーぺりっと,【めりくり～☆】ペリット,
人名,めりーちょこりますせしりあちぇろ,【めりーチョコります！】セシリア・チェロ,
人名,めるしー,メルシー,
人名,めるめえるひぇむ,メルメ・エルヒェム,
人名,めろーどくろあ,メロード・クロア,
人名,めーぷどろーぷ,メープ・ドロープ,
人名,もがみつくも,摸守つくも,
人名,もちだめぐみ,持田めぐみ,
人名,もちづきうな,望月卯奈,
人名,もにかろれんす,モニカ・ロレンス,
人名,もりのゆうこ,森乃由子,
人名,もりみやまきの,森宮まきの,
人名,やえんのごうりきやつむらさき,【夜宴の剛力】八津紫,
人名,やおびくに,八百比丘尼,
人名,やかいせんにゅうちゅうゆうきてんこ,【夜会潜入チュウ】結城天鼓,
人名,やかいどれすおとなゆきかぜ,【夜会ドレス】大人ゆきかぜ,
人名,やかいぬやよい,【夜会ぬ】弥生,
人名,やかいのくすしやくしじみずほ,【夜会の薬師】薬師寺瑞穂,
人名,やかいのげんえいみずきしらぬい,【夜会の幻影】水城不知火,
人名,やかいのりょうふうほしのみつき,【夜会の涼風】星乃深月,
人名,やくしじみずほ,薬師寺瑞穂,
人名,やしゃぼじんうぃすぷ,【夜叉母神】ウィスプ,
人名,やつしろももか,八代桃香,
人名,やつむらさき,八津紫,
人名,やどすきょうしゅうくれりあふぉらーね,【宿す狂執】クレリア・フォラーネ,
人名,やなぎむつほ,柳六穂,
人名,やまたのおろち,ヤマタノオロチ,
人名,やみいづれあくがみまい,闇出レ悪紙舞,
人名,やよい,弥生,
人名,やるききょうようふぉーむめい,【やる気強要フォーム】メイ,
人名,ゆうきてんこ,結城天鼓,
人名,ゆかためいどゆーりや,【浴衣メイド】ユーリヤ,
人名,ゆのー,ユノー,
人名,ゆばしりはやて,弓走颯,
人名,ゆめのなかでみれいゆ,【夢の中で】ミレイユ,
人名,ゆめをとどけるがわへせどなあるすとな,【夢を届ける側へ】セドナ・アルストナ,
人名,ゆりひすい,由利翡翠,
人名,ゆーり,ユーリ,
人名,ゆーりや,ユーリヤ,
人名,ようえんぶとうみずきしらぬい,【妖艶舞踏】水城不知火,
人名,ようこへんげぶりじっと,【妖狐変化】ブリジット,
人名,よこぞのはずみ,横園はずみ,
人名,よみあきつ,黄泉秋津,
人名,よりべつとめ,寄辺都留,
人名,よるにかおるはなてっかいんかをる,【夜に薫る華】鉄華院カヲル,
人名,らいげきざんきゆきかぜあんどりんこ,【雷撃斬鬼】ゆきかぜ＆凜子,
人名,らいげきのくりすますみずきゆきかぜ,【雷撃のクリスマス】水城ゆきかぜ,
人名,らいげきのしんがっきみずきゆきかぜ,【雷撃の新学期】水城ゆきかぜ,
人名,らいげきのたいまにんみずきゆきかぜ,【雷撃の対魔忍】水城ゆきかぜ,
人名,らいげきのはなよめみずきゆきかぜ,【雷撃の花嫁】水城ゆきかぜ,
人名,らいげきのばれんたいんみずきゆきかぜ,【雷撃のバレンタイン】水城ゆきかぜ,
人名,らいごうでんきうえはらりん,【雷轟電輝】上原燐,
人名,らいていおとなゆきかぜ,【雷帝】大人ゆきかぜ,
人名,らいとにんぐばにーきりはらじゅんこ,【ライトニングバニー】霧原純子,
人名,らいとんおとめけいりーまいやーず,【電遁乙女】ケイリー・マイヤーズ,
人名,らぐじゅあばにーふうまさいか,【ラグジュアバニー】ふうま災禍,
人名,らぐなろく,ラグナロク,
人名,らすた,ラスタ,
人名,らびっとふぉーむしじまむぎ,【ラビットフォーム】詩嶋麦,
人名,らんすえっくすまそうしづか,【ランスＸ】魔想志津香,
人名,らーくしゃしゃ,ラークシャシャ,
人名,りっちめいど,リッチメイド,
人名,りのあせりんぐ,リノア・セリング,
人名,りばーすばにーきせほたる,【リバースバニー】喜瀬蛍,
人名,りゅうぜんともこ,龍前トモコ,
人名,りゅーり,リューリ,
人名,りょうさいきょうぼあれくとら,【良妻強母】アレクトラ,
人名,りょうふうるるしみずかんな,【涼風流々】清水神流,
人名,りょうみれいこうししむらころ,【涼味霊光】死々村孤路,
人名,りりすあーべるびんだーなーげる,リリス・アーベル・ビンダーナーゲル,
人名,りりのーえ,リリノーエ,
人名,りりむ,リリム,
人名,りーしあ,リーシア,
人名,りーしゃ,リーシャ,
人名,りーな,リーナ,
人名,るーらー,ルーラー,
人名,れつめいのせんかやなぎむつほ,【裂命の鮮華】柳六穂,
人名,れてぃしあべるめーる,レティシア・ベルメール,
人名,れぴたりっちすたー,レピタ・リッチスター,
人名,れーすあろーろっか,【レースアロー】ロッカ,
人名,れーすくいーんうえはらりん,【レースクイーン】上原燐,
人名,れーべさふりー,レーベ・サフリー,
人名,ろうにんまいかねえさん,【RONIN】舞華姐さん,
人名,ろすたいむゆーすあまつあんり,【ロスタイムユース】天津杏里,
人名,ろせりな,ロセリナ,
人名,ろっか,ロッカ,
人名,ろべるた,ロベルタ,
人名,ろーしぃもちもい,ローシィ・モチモイ,
人名,ろーら,ローラ,
人名,わいと,ワイト,
人名,わかいあまね,若い天音,
人名,わかいときこ,若い時子,
人名,わかきあさぎあんどさくられでぃ,若きアサギ＆サクラレディ,
人名,わかきたいまにんいがわさくら,【若き対魔忍】井河さくら,
人名,わがままぶいでぃーれぴたりっちすたー,【わがままVD】レピタ・リッチスター,
人名,わらうじゃあくおぼろ,【嗤う邪悪】朧,
人名,わーうるふ,ワーウルフ,
人名,ゔぁいおら,ヴァイオラ,
人名,ゔぁんぱいあはんたーかみむらあずま,【ヴァンパイアハンター】神村東,
人名,ゔぃくとりあえすた,ヴィクトリア・エスタ,
人名,ゔぉらーどそわれめるしー,【ヴォラードソワレ】メルシー,
