# Game: アークナイツ (Code: arknights)
category_name,reading,word,description
人名,みとむ,ミトム,
人名,みにまりすと,ミニマリスト,
人名,みふねこうへい,三船光平,
人名,みゅるじす,ミュルジス,
人名,みるら,ミルラ,
人名,みんと,ミント,
人名,みーしゃ,ミーシャ,
名詞,むしゃ,武者,
人名,むりなーる,ムリナール,
人名,むーす,ムース,
人名,めい,メイ,
人名,めいやー,メイヤー,
人名,めかにすと,メカニスト,
人名,めかにすと,Mechanist,
人名,めてお,メテオ,
人名,めておりーて,メテオリーテ,
人名,めらないと,メラナイト,
人名,めらんさ,メランサ,
名詞,もえるしがいち,燃える市街地,
人名,もすてぃま,モスティマ,
人名,もりうちとおる,森内徹,
人名,もんすたー,Mon3tr,
人名,もーがん,モーガン,
人名,もーふぃあす,モーフィアス,
人名,やえる,ヤエル,
名詞,やくそくされざるち,約束されざる地,
名詞,やすらかなうわごと,安らかな譫言,
人名,やとう,ヤトウ,
人名,やはたうみり,八幡海鈴,
名詞,やみちらすひばな,闇散らす火花,
名詞,やみよにいきる,闇夜に生きる,
名詞,ゆうけいにかげありて,夕景に影ありて,
名詞,ゆうし,勇士,
人名,ゆうてんじにゃむ,祐天寺にゃむ,
人名,ゆうりゅうちぇん,遊龍チェン,
人名,ゆかたん,ユカタン,
人名,ゆー,ユー,
人名,ゆーおふぃしゃる,U-Official,
人名,ゆーねくてす,ユーネクテス,
人名,ようきしにあーる,耀騎士ニアール,
名詞,ようろかんこんたん,溶炉「還魂」譚,
人名,らいおす,ライオス,
人名,らいむんと,ライムント,
名詞,らいんせいめい,ライン生命,
名詞,らくじつのむこうへ,落日の向こうへ,
人名,らたとす,ラタトス,
人名,らっぷらんど,ラップランド,
名詞,らてらーの,ラテラーノ,
人名,らな,Iana,
人名,らぷるま,ラ・プルマ,
人名,らんせっとつー,Lancet-2,
固有名詞,らんでんしゅうどういん,ランデン修道院,
人名,らゔぁ,ラヴァ,
人名,りぃん,リィン,
人名,りぇーた,リェータ,
人名,りけーれ,リケーレ,
人名,りけーれころんぼ,リケーレ・コロンボ,
名詞,りしんりつらぼ,「離心率」ラボ,
人名,りすかむ,リスカム,
名詞,りそうとしえんどれすかーにばる,理想都市 -エンドレスカーニバル-,
名詞,りたーにあ,リターニア,
人名,りぷれーざ,リプレーザ,
固有名詞,りゅうじゅう,瘤獣,
名詞,りゅうだんしゃしゅ,榴弾射手,
名詞,りょうしゅ,領主,
名詞,りょうようし,療養師,
人名,りん,リン,
名詞,りんがいえんかい,鱗骸塩海,
人名,りんぎょしるばーあっしゅ,凛御シルバーアッシュ,
名詞,りんじゅう,鱗獣,
人名,りんちんいぇん,リン・チンイェン,
人名,りんろうすわいやー,琳琅スワイヤー,
人名,りー,リー,
人名,りーぜろって,リーゼロッテ,
人名,りーど,リード,
名詞,りーべり,リーベリ,
人名,るしーら,ルシーラ,
人名,るとなだ,ルトナダ,
人名,るなかぶ,ルナカブ,
人名,るねれと,ルネ・レト,
人名,るーめん,ルーメン,
人名,れい,レイ,
人名,れいず,レイズ,
人名,れいでぃあん,レイディアン,
人名,れうすえすのいるほーん,レウスSノイルホーン,
人名,れおんはると,レオンハルト,
人名,れおーね,レオーネ,
人名,れきじんえいそうふぇん,歴陣鋭槍フェン,
人名,れこーどきーぱー,レコードキーパー,
人名,れっしんぐ,レッシング,
人名,れっど,レッド,
名詞,れっどぱいん,赤松林,
人名,れみゅあん,レミュアン,
名詞,れむびりとん,レム・ビリトン,
名詞,れゆにおん,レユニオン,
名詞,れゆにおんむーぶめんと,レユニオン・ムーブメント,
名詞,れんきんし,錬金士,
名詞,れんげきし,鎌撃士,
名詞,れんさじゅつし,連鎖術師,
名詞,れんさゆし,連鎖癒師,
人名,れんじゃー,レンジャー,
名詞,ろくじゅうろくごうこうろ,66号航路,
人名,ろごす,ロゴス,
人名,ろさ,ロサ,
人名,ろしゃおへい,羅小黒,
人名,ろすもんてぃす,ロスモンティス,
人名,ろっくろっく,ロックロック,
名詞,ろどす,ロドス,
名詞,ろどすあいらんど,ロドス・アイランド,
人名,ろどすあいらんどおんみつたい,ロドスアイランド隠密隊,
名詞,ろどすあいらんどごう,ロドス・アイランド号,
名詞,ろどすあいらんどせいやく,ロドス・アイランド製薬,
人名,ろびん,ロビン,
人名,ろべるた,ロベルタ,
名詞,ろんぐすぷりんぐこうがい,ロングスプリング郊外,
名詞,ろんめん,龍門,
名詞,ろんめんこうがい,龍門郊外,
名詞,ろんめんしがい,龍門市街,
名詞,ろんめんしょうてんがい,龍門商店街,
名詞,ろんめんへい,龍門幣,
人名,ろーずそると,ローズソルト,
人名,ろーぷ,ロープ,
人名,わいふー,ワイフー,
人名,わいるどめいん,ワイルドメイン,
人名,わかばむつみ,若葉睦,
名詞,わなし,罠師,
人名,わるふぁりん,ワルファリン,
名詞,われせんどうしゃたらん,吾れ先導者たらん,
人名,わんちぃん,ワンチィン,
人名,ゔぁらるくびん,ヴァラルクビン,
人名,ゔぁるかりす,ヴァルカリス,
人名,ゔぁるかん,ヴァルカン,
名詞,ゔぁるぽ,ヴァルポ,
人名,ゔぁんでら,ヴァンデラ,
人名,ゔぁーだんと,ヴァーダント,
人名,ゔぁーみる,ヴァーミル,
人名,ゔぃい,ヴィイ,
名詞,ゔぃぎろ,VIGILO -我が眼に映るまま-,
名詞,ゔぃくとりあ,ヴィクトリア,
人名,ゔぃぐな,ヴィグナ,
人名,ゔぃじぇる,ヴィジェル,
人名,ゔぃるとぅおーさ,ヴィルトゥオーサ,
人名,ゔぃゔぃあな,ヴィヴィアナ,
人名,ゔぃーなゔぃくとりあ,ヴィーナ・ヴィクトリア,
人名,ゔぇとちき,ヴェトチキ,
名詞,６６ごうこうろ,66号航路,
